,index,Food,Hobbies,Household
1426,1426,20.0,0.0,0.0
1427,1427,20588.0,3601.0,8720.0
1428,1428,20407.0,3542.0,8645.0
1429,1429,20663.0,3049.0,8182.0
1430,1430,19236.0,3195.0,7559.0
1431,1431,19369.0,2928.0,7120.0
1432,1432,23280.0,3048.0,7122.0
1433,1433,17537.0,2579.0,6336.0
1434,1434,25666.0,4362.0,9605.0
1435,1435,28020.0,3540.0,9525.0
1436,1436,28286.0,3482.0,7879.0
1437,1437,24896.0,3034.0,6761.0
1438,1438,24039.0,2862.0,5781.0
1439,1439,21233.0,2559.0,5373.0
1440,1440,21084.0,2541.0,5404.0
1441,1441,24722.0,3210.0,6453.0
1442,1442,30405.0,4103.0,9438.0
1443,1443,31664.0,3389.0,10013.0
1444,1444,25343.0,2948.0,7283.0
1445,1445,21066.0,2886.0,6372.0
1446,1446,21929.0,2651.0,6479.0
1447,1447,23072.0,2890.0,7101.0
1448,1448,23449.0,3308.0,8132.0
1449,1449,30173.0,4250.0,10746.0
1450,1450,27364.0,3655.0,9705.0
1451,1451,22686.0,3320.0,8406.0
1452,1452,18946.0,2769.0,6648.0
1453,1453,18680.0,2966.0,6463.0
1454,1454,17073.0,2723.0,5999.0
1455,1455,21519.0,3248.0,7454.0
1456,1456,27447.0,4280.0,10454.0
1457,1457,28499.0,4181.0,9943.0
1458,1458,20207.0,3196.0,6955.0
1459,1459,18547.0,2792.0,6534.0
1460,1460,18806.0,2822.0,6476.0
1461,1461,18140.0,3253.0,6832.0
1462,1462,23064.0,4163.0,10213.0
1463,1463,32468.0,5183.0,13177.0
1464,1464,27553.0,3576.0,9256.0
1465,1465,23799.0,3132.0,8075.0
1466,1466,25292.0,3716.0,8397.0
1467,1467,22528.0,3419.0,8045.0
1468,1468,23002.0,3795.0,7850.0
1469,1469,24697.0,3427.0,8685.0
1470,1470,33393.0,4878.0,12565.0
1471,1471,33980.0,3982.0,11757.0
1472,1472,27130.0,3414.0,8626.0
1473,1473,23701.0,3582.0,8181.0
1474,1474,24383.0,3413.0,7905.0
1475,1475,26897.0,3605.0,8068.0
1476,1476,24889.0,3801.0,8246.0
1477,1477,27659.0,4119.0,9836.0
1478,1478,28746.0,4073.0,11188.0
1479,1479,23988.0,3530.0,9629.0
1480,1480,19768.0,3275.0,7654.0
1481,1481,18125.0,3130.0,7250.0
1482,1482,18453.0,3234.0,7121.0
1483,1483,20872.0,3678.0,8569.0
1484,1484,25850.0,4304.0,11955.0
1485,1485,26932.0,4342.0,12485.0
1486,1486,19673.0,3177.0,8672.0
1487,1487,18685.0,3121.0,7974.0
1488,1488,17822.0,3269.0,8136.0
1489,1489,17921.0,3271.0,8031.0
1490,1490,19849.0,4042.0,9675.0
1491,1491,26374.0,4914.0,12866.0
1492,1492,28980.0,4606.0,11600.0
1493,1493,23531.0,3490.0,8377.0
1494,1494,23061.0,3267.0,8059.0
1495,1495,20843.0,3301.0,7630.0
1496,1496,22163.0,3471.0,7185.0
1497,1497,24332.0,3439.0,8166.0
1498,1498,28690.0,4599.0,10940.0
1499,1499,30939.0,4452.0,11988.0
1500,1500,24156.0,3288.0,8576.0
1501,1501,21362.0,3182.0,9053.0
1502,1502,21232.0,3281.0,8378.0
1503,1503,22790.0,3426.0,8175.0
1504,1504,23662.0,3547.0,9414.0
1505,1505,28353.0,4251.0,11867.0
1506,1506,32233.0,4523.0,12071.0
1507,1507,23103.0,3575.0,8817.0
1508,1508,20786.0,3109.0,7517.0
1509,1509,19329.0,3200.0,7418.0
1510,1510,18970.0,3090.0,7309.0
1511,1511,20787.0,3644.0,8568.0
1512,1512,26272.0,4236.0,11474.0
1513,1513,27824.0,4331.0,11859.0
1514,1514,21000.0,3249.0,8089.0
1515,1515,17007.0,3014.0,6820.0
1516,1516,20386.0,3342.0,8267.0
1517,1517,18994.0,3178.0,7730.0
1518,1518,20619.0,3730.0,8186.0
1519,1519,25981.0,4675.0,10875.0
1520,1520,27500.0,4214.0,10869.0
1521,1521,20364.0,3435.0,8100.0
1522,1522,19656.0,3256.0,8044.0
1523,1523,22077.0,3847.0,9136.0
1524,1524,22352.0,3385.0,8080.0
1525,1525,29325.0,4384.0,10399.0
1526,1526,32041.0,4800.0,11578.0
1527,1527,27635.0,3679.0,10322.0
1528,1528,23578.0,3816.0,8821.0
1529,1529,22066.0,3764.0,8081.0
1530,1530,22413.0,3534.0,8202.0
1531,1531,22856.0,3308.0,8273.0
1532,1532,23341.0,3947.0,9565.0
1533,1533,28740.0,4522.0,12010.0
1534,1534,31177.0,4156.0,11847.0
1535,1535,22827.0,3191.0,8476.0
1536,1536,22468.0,3330.0,7799.0
1537,1537,23119.0,3486.0,8085.0
1538,1538,20808.0,2991.0,7632.0
1539,1539,21824.0,2873.0,8362.0
1540,1540,26782.0,4385.0,11349.0
1541,1541,28414.0,4364.0,11581.0
1542,1542,20965.0,3265.0,8888.0
1543,1543,19239.0,3317.0,7671.0
1544,1544,19273.0,3495.0,7614.0
1545,1545,19381.0,3341.0,7936.0
1546,1546,21930.0,4015.0,8478.0
1547,1547,27548.0,4519.0,11531.0
1548,1548,28143.0,4463.0,10800.0
1549,1549,22109.0,3412.0,7923.0
1550,1550,19376.0,3098.0,7276.0
1551,1551,18440.0,3366.0,6861.0
1552,1552,20054.0,3318.0,7181.0
1553,1553,26192.0,4314.0,10470.0
1554,1554,31415.0,4312.0,11325.0
1555,1555,33010.0,4315.0,11777.0
1556,1556,24771.0,3927.0,9471.0
1557,1557,23947.0,3317.0,7825.0
1558,1558,23769.0,3626.0,7901.0
1559,1559,22221.0,3450.0,7650.0
1560,1560,24395.0,4228.0,8801.0
1561,1561,31497.0,4508.0,11264.0
1562,1562,25394.0,3762.0,8874.0
1563,1563,24658.0,3707.0,8827.0
1564,1564,23653.0,3392.0,7988.0
1565,1565,22032.0,3474.0,8179.0
1566,1566,21090.0,3170.0,7794.0
1567,1567,24383.0,3832.0,9549.0
1568,1568,27507.0,4533.0,12296.0
1569,1569,28068.0,4453.0,11972.0
1570,1570,21915.0,3453.0,8928.0
1571,1571,19435.0,3463.0,7773.0
1572,1572,19514.0,3538.0,8106.0
1573,1573,19400.0,3442.0,7759.0
1574,1574,22834.0,4177.0,9256.0
1575,1575,24287.0,4843.0,10845.0
1576,1576,23145.0,3952.0,10329.0
1577,1577,24038.0,3826.0,9953.0
1578,1578,19085.0,3740.0,8054.0
1579,1579,18855.0,3340.0,7902.0
1580,1580,18907.0,3322.0,7987.0
1581,1581,20106.0,3815.0,9004.0
1582,1582,25104.0,4316.0,11518.0
1583,1583,26777.0,4446.0,12240.0
1584,1584,23876.0,4185.0,10593.0
1585,1585,24951.0,3441.0,9032.0
1586,1586,24806.0,3781.0,9403.0
1587,1587,22797.0,3527.0,8598.0
1588,1588,26735.0,3790.0,9364.0
1589,1589,31506.0,4704.0,11297.0
1590,1590,32962.0,4255.0,11209.0
1591,1591,27594.0,3448.0,8880.0
1592,1592,26624.0,3184.0,8376.0
1593,1593,23633.0,3309.0,8234.0
1594,1594,24558.0,3166.0,7861.0
1595,1595,27193.0,3897.0,9192.0
1596,1596,29284.0,4224.0,11345.0
1597,1597,33602.0,4038.0,11341.0
1598,1598,34524.0,3819.0,9237.0
1599,1599,21346.0,2971.0,7381.0
1600,1600,20254.0,3331.0,7893.0
1601,1601,22419.0,3457.0,8549.0
1602,1602,24540.0,3989.0,9300.0
1603,1603,28664.0,4491.0,11100.0
1604,1604,27466.0,4002.0,9945.0
1605,1605,22424.0,3483.0,8939.0
1606,1606,21517.0,3183.0,8371.0
1607,1607,20419.0,3354.0,7849.0
1608,1608,21055.0,3309.0,8012.0
1609,1609,23007.0,3730.0,9208.0
1610,1610,26843.0,4153.0,11217.0
1611,1611,27385.0,4271.0,11290.0
1612,1612,21250.0,3798.0,8880.0
1613,1613,20492.0,3553.0,8134.0
1614,1614,23937.0,4028.0,10112.0
1615,1615,27128.0,3988.0,10728.0
1616,1616,35834.0,5360.0,12960.0
1617,1617,25710.0,3063.0,8716.0
1618,1618,28844.0,3940.0,10748.0
1619,1619,28086.0,3651.0,9801.0
1620,1620,25289.0,3581.0,8485.0
1621,1621,24232.0,3670.0,8147.0
1622,1622,26429.0,3633.0,8148.0
1623,1623,26862.0,3903.0,9130.0
1624,1624,31624.0,4501.0,11280.0
1625,1625,33585.0,4333.0,11676.0
1626,1626,26277.0,3390.0,9391.0
1627,1627,25155.0,3257.0,8419.0
1628,1628,25664.0,3531.0,8900.0
1629,1629,24624.0,3734.0,9120.0
1630,1630,27650.0,4118.0,10079.0
1631,1631,29362.0,4459.0,11839.0
1632,1632,30935.0,4672.0,12177.0
1633,1633,24475.0,3568.0,9504.0
1634,1634,22004.0,3478.0,8656.0
1635,1635,21473.0,3447.0,8456.0
1636,1636,21974.0,3554.0,8667.0
1637,1637,24470.0,3976.0,9995.0
1638,1638,27336.0,4009.0,11279.0
1639,1639,28447.0,4058.0,11687.0
1640,1640,23151.0,3555.0,9420.0
1641,1641,21370.0,3309.0,8276.0
1642,1642,20647.0,3006.0,7940.0
1643,1643,21418.0,3672.0,8497.0
1644,1644,25513.0,4499.0,11466.0
1645,1645,30788.0,4947.0,13415.0
1646,1646,34208.0,4401.0,12932.0
1647,1647,29976.0,4065.0,11216.0
1648,1648,24605.0,3559.0,9494.0
1649,1649,25804.0,3711.0,8764.0
1650,1650,25699.0,3414.0,8685.0
1651,1651,26559.0,3615.0,9963.0
1652,1652,31287.0,4688.0,12129.0
1653,1653,34965.0,4593.0,12403.0
1654,1654,25278.0,3565.0,9481.0
1655,1655,24541.0,3310.0,8598.0
1656,1656,25068.0,3555.0,8728.0
1657,1657,23609.0,3608.0,8838.0
1658,1658,26661.0,3875.0,10226.0
1659,1659,31524.0,4557.0,12355.0
1660,1660,33402.0,4407.0,12731.0
1661,1661,25751.0,3632.0,9729.0
1662,1662,22549.0,3485.0,9211.0
1663,1663,21440.0,3569.0,8698.0
1664,1664,20399.0,3280.0,8837.0
1665,1665,23172.0,3756.0,10035.0
1666,1666,27509.0,4736.0,12835.0
1667,1667,30046.0,4389.0,13161.0
1668,1668,22495.0,3481.0,9117.0
1669,1669,19432.0,3357.0,8506.0
1670,1670,19684.0,3744.0,8539.0
1671,1671,20179.0,3494.0,8403.0
1672,1672,23083.0,3765.0,9403.0
1673,1673,27956.0,4620.0,12660.0
1674,1674,30750.0,4420.0,13347.0
1675,1675,22742.0,3705.0,9438.0
1676,1676,23606.0,3876.0,10473.0
1677,1677,23616.0,3699.0,9275.0
1678,1678,26022.0,3595.0,10002.0
1679,1679,24884.0,4303.0,10083.0
1680,1680,31105.0,4304.0,12078.0
1681,1681,30802.0,4051.0,10395.0
1682,1682,30984.0,3900.0,10878.0
1683,1683,24625.0,3169.0,8375.0
1684,1684,26091.0,3465.0,8546.0
1685,1685,23652.0,3411.0,8630.0
1686,1686,26699.0,3902.0,9685.0
1687,1687,33062.0,4516.0,12525.0
1688,1688,34321.0,4510.0,12509.0
1689,1689,25746.0,3413.0,8912.0
1690,1690,25522.0,3406.0,8497.0
1691,1691,22361.0,3425.0,7859.0
1692,1692,22159.0,3685.0,8154.0
1693,1693,24862.0,4099.0,9728.0
1694,1694,31020.0,4723.0,12536.0
1695,1695,33168.0,4487.0,12324.0
1696,1696,23952.0,3350.0,8843.0
1697,1697,21737.0,3548.0,8233.0
1698,1698,21713.0,3430.0,8354.0
1699,1699,21615.0,3390.0,7962.0
1700,1700,24758.0,3847.0,10075.0
1701,1701,30063.0,4427.0,12146.0
1702,1702,31061.0,4435.0,12117.0
1703,1703,22385.0,3357.0,8520.0
1704,1704,19347.0,3284.0,7984.0
1705,1705,19656.0,3527.0,8087.0
1706,1706,23495.0,4224.0,9958.0
1707,1707,28869.0,4474.0,11033.0
1708,1708,36094.0,4930.0,13663.0
1709,1709,35413.0,4879.0,12603.0
1710,1710,29609.0,3488.0,9377.0
1711,1711,27077.0,3397.0,8381.0
1712,1712,24077.0,3693.0,8117.0
1713,1713,25654.0,3349.0,8816.0
1714,1714,29016.0,4278.0,10301.0
1715,1715,31332.0,4715.0,12740.0
1716,1716,33686.0,4248.0,11770.0
1717,1717,29101.0,3754.0,9385.0
1718,1718,24216.0,3390.0,8075.0
1719,1719,23134.0,3514.0,7600.0
1720,1720,24750.0,3629.0,7974.0
1721,1721,25100.0,4183.0,9139.0
1722,1722,30592.0,5213.0,12008.0
1723,1723,32013.0,4768.0,12183.0
1724,1724,23216.0,3690.0,8396.0
1725,1725,21671.0,3518.0,7915.0
1726,1726,20943.0,3854.0,7614.0
1727,1727,21407.0,3712.0,7651.0
1728,1728,24514.0,4313.0,9194.0
1729,1729,28678.0,4977.0,11351.0
1730,1730,29898.0,4958.0,11323.0
1731,1731,22443.0,3837.0,8812.0
1732,1732,20743.0,4036.0,7540.0
1733,1733,19954.0,3551.0,7762.0
1734,1734,21181.0,4070.0,7981.0
1735,1735,25171.0,4700.0,10643.0
1736,1736,26863.0,4888.0,10992.0
1737,1737,29443.0,4745.0,12806.0
1738,1738,23514.0,3797.0,9146.0
1739,1739,24325.0,4017.0,9655.0
1740,1740,20142.0,3646.0,8314.0
1741,1741,22225.0,4013.0,8437.0
1742,1742,25362.0,4325.0,9934.0
1743,1743,30094.0,4681.0,12566.0
1744,1744,31634.0,4932.0,11845.0
1745,1745,25378.0,3402.0,8135.0
1746,1746,21722.0,3666.0,7986.0
1747,1747,21893.0,3705.0,7740.0
1748,1748,22543.0,3551.0,7148.0
1749,1749,23272.0,4198.0,8725.0
1750,1750,30514.0,4746.0,12082.0
1751,1751,33444.0,4605.0,11706.0
1752,1752,23385.0,3907.0,8443.0
1753,1753,18746.0,3563.0,6865.0
1754,1754,20550.0,3765.0,7845.0
1755,1755,20554.0,3942.0,7869.0
1756,1756,24562.0,4424.0,9371.0
1757,1757,27164.0,4498.0,11131.0
1758,1758,28639.0,4817.0,11469.0
1759,1759,22584.0,3819.0,8737.0
1760,1760,22388.0,3901.0,7933.0
1761,1761,27049.0,4187.0,8888.0
1762,1762,16789.0,1631.0,5211.0
1763,1763,16847.0,3248.0,7486.0
1764,1764,20830.0,4060.0,9322.0
1765,1765,23727.0,4057.0,9998.0
1766,1766,19997.0,3796.0,8223.0
1767,1767,21368.0,4193.0,9257.0
1768,1768,21893.0,3620.0,8219.0
1769,1769,23910.0,4478.0,9641.0
1770,1770,23329.0,4397.0,10461.0
1771,1771,29867.0,5287.0,11871.0
1772,1772,31794.0,4919.0,11702.0
1773,1773,23267.0,3637.0,8504.0
1774,1774,21889.0,3590.0,7434.0
1775,1775,22372.0,3627.0,7691.0
1776,1776,20841.0,3738.0,7580.0
1777,1777,23632.0,4209.0,8502.0
1778,1778,29677.0,4973.0,11325.0
1779,1779,29546.0,4738.0,10849.0
1780,1780,25062.0,3876.0,8584.0
1781,1781,24296.0,3761.0,8073.0
1782,1782,22432.0,3861.0,7830.0
1783,1783,23600.0,3955.0,7899.0
1784,1784,22330.0,4142.0,8284.0
1785,1785,27459.0,5001.0,11028.0
1786,1786,27441.0,4878.0,10692.0
1787,1787,22816.0,4015.0,8691.0
1788,1788,23904.0,3966.0,8742.0
1789,1789,25401.0,4271.0,9080.0
1790,1790,24801.0,3408.0,8018.0
1791,1791,13.0,0.0,1.0
1792,1792,22488.0,4977.0,10912.0
1793,1793,21520.0,4092.0,9766.0
1794,1794,18407.0,3428.0,8129.0
1795,1795,19586.0,3607.0,8700.0
1796,1796,21653.0,3686.0,8788.0
1797,1797,28448.0,4199.0,10412.0
1798,1798,21078.0,3182.0,8391.0
1799,1799,27822.0,4951.0,11964.0
1800,1800,29314.0,3860.0,11166.0
1801,1801,23620.0,3742.0,9331.0
1802,1802,23769.0,3327.0,8210.0
1803,1803,22361.0,3240.0,7084.0
1804,1804,24445.0,3327.0,8172.0
1805,1805,26351.0,3772.0,8813.0
1806,1806,35798.0,4836.0,12246.0
1807,1807,32270.0,4378.0,10721.0
1808,1808,27101.0,3209.0,7676.0
1809,1809,24972.0,3040.0,7110.0
1810,1810,22345.0,3017.0,6869.0
1811,1811,24669.0,3421.0,7766.0
1812,1812,28620.0,3730.0,9440.0
1813,1813,34155.0,4724.0,12267.0
1814,1814,30334.0,4133.0,11066.0
1815,1815,25872.0,3329.0,9139.0
1816,1816,21864.0,3048.0,7076.0
1817,1817,21667.0,3399.0,7618.0
1818,1818,20893.0,3374.0,7512.0
1819,1819,23987.0,3763.0,8557.0
1820,1820,31424.0,4812.0,12691.0
1821,1821,31610.0,4107.0,12115.0
1822,1822,22259.0,3505.0,8625.0
1823,1823,19981.0,3040.0,7425.0
1824,1824,20132.0,3596.0,7621.0
1825,1825,21111.0,3420.0,7935.0
1826,1826,24055.0,3978.0,9606.0
1827,1827,30863.0,5139.0,13102.0
1828,1828,32698.0,5154.0,12979.0
1829,1829,26690.0,4104.0,10920.0
1830,1830,23333.0,3304.0,8291.0
1831,1831,26298.0,3733.0,9309.0
1832,1832,23300.0,3597.0,8527.0
1833,1833,26722.0,4039.0,9432.0
1834,1834,37412.0,5097.0,12531.0
1835,1835,32421.0,4086.0,10386.0
1836,1836,25144.0,3171.0,8489.0
1837,1837,26372.0,3593.0,8548.0
1838,1838,26112.0,3625.0,9616.0
1839,1839,30452.0,3896.0,10236.0
1840,1840,30248.0,3835.0,10139.0
1841,1841,35686.0,4965.0,13064.0
1842,1842,32998.0,4103.0,11236.0
1843,1843,31682.0,3593.0,10877.0
1844,1844,25542.0,3546.0,8614.0
1845,1845,24359.0,3394.0,8792.0
1846,1846,23740.0,3603.0,9093.0
1847,1847,26388.0,3938.0,10066.0
1848,1848,32750.0,4904.0,13203.0
1849,1849,34196.0,4528.0,13357.0
1850,1850,24198.0,3693.0,9437.0
1851,1851,22133.0,3295.0,8553.0
1852,1852,21961.0,3304.0,8803.0
1853,1853,22406.0,3314.0,8895.0
1854,1854,24208.0,3957.0,9484.0
1855,1855,31067.0,4389.0,12431.0
1856,1856,32834.0,4884.0,13197.0
1857,1857,24087.0,3449.0,9723.0
1858,1858,23458.0,3513.0,9565.0
1859,1859,25150.0,3813.0,9495.0
1860,1860,27241.0,3860.0,10358.0
1861,1861,25878.0,3703.0,9744.0
1862,1862,35200.0,4636.0,12486.0
1863,1863,38547.0,4879.0,13792.0
1864,1864,27978.0,3356.0,9228.0
1865,1865,26276.0,3240.0,8211.0
1866,1866,25601.0,3203.0,8228.0
1867,1867,25491.0,3787.0,8989.0
1868,1868,27897.0,3333.0,9657.0
1869,1869,34734.0,4810.0,13167.0
1870,1870,34710.0,4229.0,12482.0
1871,1871,29086.0,3593.0,9356.0
1872,1872,27703.0,3552.0,8862.0
1873,1873,24605.0,3621.0,8380.0
1874,1874,23502.0,3218.0,8289.0
1875,1875,26455.0,3794.0,9403.0
1876,1876,29999.0,4735.0,11447.0
1877,1877,31758.0,4006.0,12061.0
1878,1878,24910.0,3342.0,9108.0
1879,1879,24242.0,3140.0,8093.0
1880,1880,23262.0,3422.0,8102.0
1881,1881,22874.0,3352.0,7777.0
1882,1882,30906.0,4230.0,10475.0
1883,1883,37135.0,4476.0,12252.0
1884,1884,32236.0,3643.0,10481.0
1885,1885,23285.0,3555.0,9201.0
1886,1886,22191.0,3446.0,8220.0
1887,1887,21017.0,3333.0,8009.0
1888,1888,22127.0,3421.0,9133.0
1889,1889,28627.0,4790.0,12119.0
1890,1890,34284.0,4863.0,13525.0
1891,1891,37633.0,4903.0,13889.0
1892,1892,27025.0,3661.0,9732.0
1893,1893,27243.0,3477.0,8963.0
1894,1894,27238.0,3379.0,8517.0
1895,1895,25655.0,3443.0,9018.0
1896,1896,29449.0,4066.0,9705.0
1897,1897,38334.0,4739.0,13267.0
1898,1898,36446.0,4525.0,12885.0
1899,1899,29091.0,3716.0,9620.0
1900,1900,27424.0,3384.0,8261.0
1901,1901,23888.0,3557.0,7748.0
1902,1902,25456.0,3786.0,8287.0
1903,1903,28682.0,3786.0,9321.0
1904,1904,32007.0,4634.0,11721.0
1905,1905,34497.0,4820.0,12323.0
1906,1906,26151.0,3323.0,8585.0
1907,1907,24948.0,3787.0,8835.0
1908,1908,23632.0,3472.0,8239.0
1909,1909,23317.0,3353.0,8363.0
1910,1910,26704.0,4085.0,9728.0
1911,1911,31927.0,4787.0,12248.0
1912,1912,32654.0,4683.0,12458.0
1913,1913,,,
1914,1914,,,
1915,1915,,,
1916,1916,,,
1917,1917,,,
1918,1918,,,
1919,1919,,,
1920,1920,,,
1921,1921,,,
1922,1922,,,
1923,1923,,,
1924,1924,,,
1925,1925,,,
1926,1926,,,
1927,1927,,,
1928,1928,,,
1929,1929,,,
1930,1930,,,
1931,1931,,,
1932,1932,,,
1933,1933,,,
1934,1934,,,
1935,1935,,,
1936,1936,,,
1937,1937,,,
1938,1938,,,
1939,1939,,,
1940,1940,,,
1941,1941,,,
1942,1942,,,
1943,1943,,,
1944,1944,,,
1945,1945,,,
1946,1946,,,
1947,1947,,,
1948,1948,,,
1949,1949,,,
1950,1950,,,
1951,1951,,,
1952,1952,,,
1953,1953,,,
1954,1954,,,
1955,1955,,,
1956,1956,,,
1957,1957,,,
1958,1958,,,
1959,1959,,,
1960,1960,,,
1961,1961,,,
1962,1962,,,
1963,1963,,,
1964,1964,,,
1965,1965,,,
1966,1966,,,
1967,1967,,,
1968,1968,,,
